AutoNum,playerID,birthyear,yearID,salary,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,SF,SH,HBP,IBB
5113,ramirar01,1978,2011,14600000,1,CHN,NL,149,565,80,173,35,1,26,93,1,1,43,69,12,8,0,10,5
5114,ramirha01,1983,2011,11000000,1,FLO,NL,92,338,55,82,16,0,10,45,20,10,44,66,6,0,1,2,3
5115,ramirma02,1972,2011,2020000,1,TBA,AL,5,17,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0
5116,ramirra02,1981,2011,1650000,1,SFN,NL,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,ramosce01,1984,2011,416700,1,TBA,AL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,ramoswi01,1987,2011,415000,1,WAS,NL,113,389,48,104,22,1,15,52,0,2,38,76,19,2,4,2,8
5119,rasmuco01,1986,2011,443000,1,SLN,NL,94,338,61,83,14,6,11,40,5,2,45,77,8,2,1,0,2
5120,rasmuco01,1986,2011,443000,2,TOR,AL,35,133,14,23,10,0,3,13,0,0,5,39,2,1,1,0,0
5121,rauchjo01,1978,2011,3500000,1,TOR,AL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,raych01,1982,2011,1000000,1,SEA,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5123,reedje03,1981,2011,550000,1,MIL,NL,7,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5124,renteed01,1976,2011,2068391,1,CIN,NL,96,299,34,75,14,0,5,36,4,2,24,65,7,3,6,1,0
5125,repkoja01,1980,2011,600000,1,MIN,AL,67,133,21,30,2,0,2,11,7,2,6,38,0,0,3,2,0
5126,resopch01,1982,2011,431500,1,PIT,NL,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,reyesde01,1977,2011,900000,1,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,reyesjo01,1983,2011,11000000,1,NYN,NL,126,537,101,181,31,16,7,44,39,7,43,41,5,4,2,0,9
5129,reyesjo03,1984,2011,439100,1,TOR,AL,20,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
5130,reyesjo03,1984,2011,439100,2,BAL,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,reynoma01,1983,2011,5333333,1,BAL,AL,155,534,84,118,27,1,37,86,6,4,75,196,11,4,0,7,2
5132,reynoma02,1984,2011,415000,1,COL,NL,73,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5133,rhodear01,1969,2011,3900000,1,TEX,AL,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5134,rhodear01,1969,2011,3900000,2,SLN,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,rhymewi01,1983,2011,419000,1,DET,AL,29,85,13,20,3,0,0,2,1,0,11,12,2,0,3,0,0
5136,richacl01,1983,2011,468800,1,SDN,NL,20,28,0,3,1,0,0,2,0,0,1,12,1,0,3,0,0
5137,riosal01,1981,2011,12500000,1,CHA,AL,145,537,64,122,22,2,13,44,11,6,27,68,20,4,0,2,4
5138,riverju01,1978,2011,5250000,1,TOR,AL,70,247,22,60,11,0,6,28,3,2,22,41,11,4,0,2,1
5139,riverju01,1978,2011,5250000,2,LAN,NL,62,219,24,60,12,1,5,46,2,1,21,35,5,5,0,1,0
5140,riverma01,1969,2011,14911700,1,NYA,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,roberbr01,1977,2011,10000000,1,BAL,AL,39,163,18,36,7,1,3,19,6,1,12,21,4,1,2,0,0
5142,roberda08,1985,2011,460450,1,NYA,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,roberry01,1980,2011,423500,1,ARI,NL,143,482,86,120,25,2,19,65,18,9,66,98,6,2,3,2,2
5144,rodnefe01,1977,2011,5500000,1,LAA,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,rodrial01,1975,2011,32000000,1,NYA,AL,99,373,67,103,21,0,16,62,4,1,47,80,13,3,0,5,1
5146,rodrian01,1987,2011,414000,1,HOU,NL,43,9,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0
5147,rodrifr03,1982,2011,12166666,1,NYN,NL,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5148,rodrifr03,1982,2011,12166666,2,MIL,NL,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,rodrihe03,1987,2011,415000,1,WAS,NL,59,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5150,rodriiv01,1971,2011,3000000,1,WAS,NL,44,124,14,27,7,0,2,19,0,0,10,28,6,0,2,1,2
5151,rodrijo05,1984,2011,414000,1,PIT,NL,7,12,1,1,0,0,0,1,0,0,1,8,0,0,0,1,0
5152,rodrilu01,1980,2011,600000,1,SEA,AL,44,117,10,23,10,0,2,14,1,2,16,21,0,2,2,2,0
5153,rodrise01,1985,2011,428600,1,TBA,AL,131,373,45,83,20,3,8,36,11,7,38,87,8,2,5,18,2
5154,rodriwa01,1979,2011,7500000,1,HOU,NL,30,61,1,11,3,0,0,5,0,0,0,12,0,0,6,0,0
5155,rogeres01,1985,2011,417000,1,COL,NL,22,27,2,7,1,0,0,0,0,0,0,12,0,0,4,0,0
5156,rolensc01,1975,2011,8166666,1,CIN,NL,65,252,31,61,20,2,5,36,1,0,10,36,4,3,0,4,0
5157,rolliji01,1978,2011,8500000,1,PHI,NL,142,567,87,152,22,2,16,63,30,8,58,59,9,3,0,3,5
5158,romerjc01,1976,2011,1350000,1,PHI,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,romerjc01,1976,2011,1350000,2,COL,NL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,romerri01,1984,2011,1000000,1,TOR,AL,32,6,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0
5161,romose01,1983,2011,450000,1,SFN,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5162,rosalad01,1983,2011,425000,1,OAK,AL,24,61,5,6,0,0,2,8,0,0,4,13,4,2,0,1,0
5163,rossco01,1980,2011,6300000,1,SFN,NL,121,405,54,97,25,0,14,52,5,2,49,96,10,3,0,4,4
5164,rossda01,1977,2011,1625000,1,ATL,NL,52,152,14,40,7,0,6,23,0,1,16,51,4,0,2,0,0
5165,rowanaa01,1977,2011,13600000,1,SFN,NL,108,331,34,77,22,2,4,21,2,3,10,84,6,1,0,9,1
5166,ruizca01,1979,2011,2750000,1,PHI,NL,132,410,49,116,23,0,6,40,1,0,48,48,7,1,3,10,10
5167,runzlda01,1985,2011,418500,1,SFN,NL,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5168,rupejo01,1982,2011,475000,1,BAL,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,russead01,1983,2011,420800,1,TBA,AL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,russeja02,1986,2011,427500,1,CHN,NL,64,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
5171,ryanbr01,1982,2011,1000000,1,SEA,AL,123,436,51,108,19,3,3,39,13,3,34,87,7,5,9,10,0
5172,rzepcma01,1985,2011,429600,1,TOR,AL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,rzepcma01,1985,2011,429600,2,SLN,NL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,sabatcc01,1980,2011,24285714,1,NYA,AL,33,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5175,saitota01,1970,2011,1750000,1,MIL,NL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,salech01,1989,2011,425000,1,CHA,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,saltaja01,1985,2011,750000,1,BOS,AL,103,358,52,84,23,3,16,56,1,0,24,119,7,1,0,3,1
5178,samarje01,1985,2011,3300000,1,CHN,NL,75,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5179,sanchan01,1984,2011,3700000,1,FLO,NL,32,57,1,7,0,0,0,3,0,0,4,23,0,0,9,0,0
5180,sanchan02,1983,2011,432500,1,HOU,NL,110,288,35,69,10,0,1,28,3,0,27,44,3,2,10,1,1
5181,sanchbr01,1978,2011,425000,1,FLO,NL,39,5,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0
5182,sanchfr01,1977,2011,6000000,1,SFN,NL,60,239,21,69,15,1,3,24,0,1,13,35,2,1,5,3,3
5183,sanchga01,1983,2011,431000,1,FLO,NL,159,572,72,152,35,0,19,78,3,1,74,97,18,7,2,6,4
5184,sanchjo01,1982,2011,4800000,1,SFN,NL,19,29,2,6,4,0,0,1,0,0,1,12,1,0,1,0,0
5185,sandopa01,1986,2011,500000,1,SFN,NL,117,426,55,134,26,3,23,70,2,4,32,63,12,7,1,0,9
5186,santaca01,1986,2011,416600,1,CLE,AL,155,552,84,132,35,2,27,79,5,3,97,133,15,7,0,2,7
5187,santaer01,1982,2011,8000000,1,LAA,AL,33,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5188,santira01,1979,2011,1350000,1,DET,AL,101,258,29,67,11,3,5,30,0,0,17,38,5,4,11,4,0
5189,santose01,1983,2011,435000,1,CHA,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,saundjo01,1981,2011,5500000,1,ARI,NL,33,61,2,12,1,0,0,4,0,0,2,15,1,0,4,0,0
5191,saundmi01,1986,2011,420000,1,SEA,AL,58,161,16,24,5,0,2,8,6,2,12,56,1,1,5,0,1
5192,scherma01,1984,2011,600000,1,DET,AL,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,schiena01,1984,2011,432500,1,SFN,NL,115,335,42,93,22,1,9,41,7,4,21,61,5,2,0,4,3
5194,schleda01,1986,2011,418000,1,DET,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,schnebr01,1976,2011,1625000,1,PHI,NL,41,125,11,22,4,0,2,9,0,0,11,35,3,1,1,1,1
5196,schumsk01,1980,2011,2750000,1,SLN,NL,117,367,34,104,19,0,2,38,0,2,27,50,10,3,1,2,3
5197,scottlu01,1978,2011,6400000,1,BAL,AL,64,209,24,46,11,0,9,22,1,1,24,54,2,2,0,1,1
5198,scutama01,1975,2011,5500000,1,BOS,AL,113,395,59,118,26,1,7,54,4,2,38,36,12,4,7,1,1
5199,sherrge01,1977,2011,1200000,1,ATL,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,shielja02,1981,2011,4250000,1,TBA,AL,33,8,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
5201,shoppke01,1980,2011,3000000,1,TBA,AL,87,221,23,39,3,0,11,22,0,0,19,79,5,1,3,9,0
5202,sippto01,1983,2011,436800,1,CLE,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,sizemgr01,1982,2011,7666666,1,CLE,AL,71,268,34,60,21,1,10,32,0,2,18,85,4,3,0,6,1
5204,slatedo01,1980,2011,695000,1,WAS,NL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5205,sloweke01,1984,2011,2700000,1,MIN,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5206,smithjo05,1984,2011,870000,1,CLE,AL,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,smithjo06,1986,2011,416500,1,CIN,NL,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,smithse01,1982,2011,429000,1,COL,NL,147,476,67,135,32,9,15,59,10,2,46,93,9,7,0,4,7
5209,smoakju01,1986,2011,419000,1,SEA,AL,123,427,38,100,24,0,15,55,0,0,55,105,10,4,0,3,4
5210,snidetr01,1988,2011,435800,1,TOR,AL,49,187,23,42,14,0,3,30,9,3,11,56,5,2,1,1,1
5211,snydech02,1981,2011,6250000,1,PIT,NL,34,96,13,26,3,0,3,17,0,1,17,23,2,3,2,1,0
5212,sonnaan01,1983,2011,912500,1,TBA,AL,15,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5213,soriaal01,1976,2011,19000000,1,CHN,NL,137,475,50,116,27,1,26,88,2,1,27,113,15,2,0,4,4
5214,soriajo01,1984,2011,4000000,1,KCA,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,soriara01,1979,2011,10000000,1,NYA,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,sotoge01,1983,2011,3000000,1,CHN,NL,125,421,46,96,26,0,17,54,0,0,45,124,12,2,0,6,3
5217,spande01,1984,2011,1000000,1,MIN,AL,70,284,37,75,11,5,2,16,6,1,27,36,3,0,0,0,0
5218,spilbry01,1979,2011,1950000,1,COL,NL,98,200,22,42,8,1,3,22,2,2,19,49,10,2,0,2,0
5219,stairma01,1968,2011,850000,1,WAS,NL,56,65,4,10,1,0,0,2,0,0,9,23,1,0,0,0,0
5220,stantmi03,1989,2011,416000,1,FLO,NL,150,516,79,135,30,5,34,87,5,5,70,166,11,6,0,9,6
5221,staufti01,1982,2011,1075000,1,SDN,NL,32,54,2,8,0,0,0,6,0,0,1,19,1,1,7,0,0
5222,stettmi01,1981,2011,427000,1,MIL,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,stewaia01,1985,2011,2287500,1,COL,NL,48,122,14,19,6,1,0,6,3,2,14,37,1,0,0,0,2
5224,storedr01,1987,2011,418000,1,WAS,NL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,strasst01,1988,2011,4375000,1,WAS,NL,5,6,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0
5226,streehu01,1983,2011,7300000,1,COL,NL,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,stroppe01,1985,2011,416000,1,TEX,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,stroppe01,1985,2011,416000,2,BAL,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,stubbdr01,1984,2011,450000,1,CIN,NL,158,604,92,147,22,3,15,44,40,10,63,205,2,1,6,7,1
5230,suzukic01,1973,2011,18000000,1,SEA,AL,161,677,80,184,22,3,5,47,40,7,39,69,11,4,1,0,13
5231,suzukku01,1983,2011,3437500,1,OAK,AL,134,460,54,109,26,0,14,44,2,2,38,64,14,7,3,7,1
5232,sweenry01,1985,2011,1400000,1,OAK,AL,108,264,34,70,11,3,1,25,1,1,33,48,7,1,1,0,3
5233,swishni01,1980,2011,9100000,1,NYA,AL,150,526,81,137,30,0,23,85,2,2,95,125,18,8,1,5,6
5234,tabatjo01,1988,2011,428000,1,PIT,NL,91,334,53,89,18,1,4,21,16,7,40,61,8,3,1,4,1
5235,takahhi01,1975,2011,3800000,1,LAA,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,talbomi01,1983,2011,431700,1,CLE,AL,12,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5237,tallebr01,1977,2011,750000,1,SLN,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,tallebr01,1977,2011,750000,2,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,tazawju01,1986,2011,1500000,1,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,teahema01,1981,2011,4750000,1,CHA,AL,51,118,11,24,3,0,3,11,0,1,12,28,3,0,0,0,1
5241,teahema01,1981,2011,4750000,2,TOR,AL,27,42,3,8,1,0,1,3,0,0,4,17,0,0,1,0,0
5242,teixema01,1980,2011,23125000,1,NYA,AL,156,589,90,146,26,1,39,111,4,1,76,110,12,8,0,11,3
5243,tejadmi01,1974,2011,6500000,1,SFN,NL,91,322,28,77,16,0,4,26,4,4,12,35,10,4,2,3,5
5244,tejedro01,1982,2011,1550000,1,KCA,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,texeika01,1986,2011,426000,1,KCA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,thamema01,1977,2011,1000000,1,LAN,NL,36,66,4,13,1,1,2,7,0,0,4,16,4,0,0,0,0
5247,thatcjo01,1981,2011,433900,1,SDN,NL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,theriry01,1979,2011,3300000,1,SLN,NL,132,442,46,120,26,1,1,47,4,6,29,41,15,2,6,4,0
5249,tholejo01,1986,2011,420000,1,NYN,NL,114,340,22,91,17,0,3,40,0,2,38,47,8,3,1,4,6
5250,thomabr01,1977,2011,800000,1,DET,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,thomeji01,1970,2011,3000000,1,MIN,AL,71,206,21,50,12,0,12,40,0,0,35,69,5,1,0,0,3
5252,thomeji01,1970,2011,3000000,2,CLE,AL,22,71,11,21,4,0,3,10,0,0,11,23,1,0,0,0,1
5253,thompri03,1984,2011,418000,1,LAA,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,thornma01,1976,2011,3000000,1,CHA,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,tillmch01,1988,2011,417000,1,BAL,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,tobinma01,1987,2011,414000,1,TEX,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,tolbema01,1982,2011,425000,1,MIN,AL,87,207,22,41,10,2,0,11,3,2,11,31,2,0,4,4,0
5258,tomlijo01,1984,2011,417200,1,CLE,AL,27,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
5259,torrean02,1978,2011,2200000,1,SFN,NL,112,348,50,77,24,1,4,19,19,6,42,95,3,0,4,4,0
5260,torreyo01,1978,2011,3000000,1,TEX,AL,113,396,40,108,27,1,7,37,0,2,20,65,11,2,1,0,0
5261,towlejr01,1984,2011,424000,1,HOU,NL,54,147,11,27,7,0,3,11,0,0,13,26,3,2,1,2,1
5262,treanma01,1976,2011,850000,1,KCA,AL,65,186,24,42,6,0,3,21,2,2,33,49,3,2,5,4,0
5263,treanma01,1976,2011,850000,2,TEX,AL,7,10,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
5264,trumbma01,1986,2011,414000,1,LAA,AL,149,539,65,137,31,1,29,87,9,4,25,120,17,4,0,5,6
5265,tulowtr01,1984,2011,5500000,1,COL,NL,143,537,81,162,36,2,30,105,9,3,59,79,16,5,1,4,12
5266,ueharko01,1975,2011,3000000,1,BAL,AL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,ueharko01,1975,2011,3000000,2,TEX,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5268,ugglada01,1980,2011,9146942,1,ATL,NL,161,600,88,140,22,1,36,82,1,3,62,156,9,3,0,7,2
5269,uptonbj01,1984,2011,4825000,1,TBA,AL,153,560,82,136,27,4,23,81,36,12,71,161,16,3,2,4,4
5270,uptonju01,1987,2011,4458333,1,ARI,NL,159,592,105,171,39,5,31,88,21,9,59,126,8,4,0,19,9
5271,uribeju01,1979,2011,5295910,1,LAN,NL,77,270,21,55,12,0,4,28,2,0,17,60,12,2,0,6,2
5272,utleych01,1978,2011,15285714,1,PHI,NL,103,398,54,103,21,6,11,44,14,0,39,47,3,2,1,14,4
5273,valdewi01,1978,2011,560000,1,PHI,NL,99,273,39,68,14,4,1,30,3,3,18,41,13,2,7,0,3
5274,valenda01,1984,2011,437500,1,MIN,AL,154,564,63,139,28,2,15,72,2,6,40,102,15,4,0,0,2
5275,valvejo01,1978,2011,7000000,1,DET,AL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5276,vargaja01,1983,2011,2450000,1,SEA,AL,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5277,varitja01,1972,2011,2000000,1,BOS,AL,68,222,32,49,10,1,11,36,0,0,21,67,3,0,3,4,0
5278,vazquja01,1976,2011,7000000,1,FLO,NL,36,56,5,10,1,0,0,2,0,0,2,10,1,0,9,0,0
5279,venabwi01,1982,2011,444400,1,SDN,NL,121,370,49,91,14,7,9,44,26,3,31,92,2,4,1,5,4
5280,ventejo01,1985,2011,429500,1,ATL,NL,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,verlaju01,1983,2011,12850000,1,DET,AL,34,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5282,vicieda01,1989,2011,2250000,1,CHA,AL,29,102,11,26,3,0,1,6,1,0,9,23,4,0,0,2,0
5283,victosh01,1980,2011,7500000,1,PHI,NL,132,519,95,145,27,16,17,61,19,3,55,63,4,0,6,6,1
5284,villabr02,1987,2011,414000,1,DET,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285,villaca01,1983,2011,1415000,1,TOR,AL,33,4,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
5286,vizquom01,1967,2011,1750000,1,CHA,AL,58,167,18,42,7,1,0,8,1,2,9,18,2,2,4,0,0
5287,volqued01,1983,2011,1625000,1,CIN,NL,21,26,2,3,0,0,0,0,0,0,1,13,1,0,7,0,0
5288,volstch01,1986,2011,445000,1,FLO,NL,29,46,3,9,2,0,0,2,0,0,1,19,1,0,5,0,0
5289,vottojo01,1983,2011,7410655,1,CIN,NL,161,599,101,185,40,3,29,103,8,6,110,129,20,6,0,4,15
5290,wakefti01,1966,2011,2000000,1,BOS,AL,33,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5291,waldejo01,1987,2011,414000,1,LAA,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,walkene01,1985,2011,437000,1,PIT,NL,159,596,76,163,36,4,12,83,9,6,54,112,15,8,0,4,5
5293,wallabr01,1986,2011,418000,1,HOU,NL,115,336,37,87,22,0,5,29,1,1,36,91,12,2,1,3,4
5294,wangch01,1980,2011,1200000,1,WAS,NL,11,19,0,1,0,0,0,1,0,0,1,10,0,0,0,0,0
5295,weaveje02,1982,2011,7365000,1,LAA,AL,33,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5296,webbry01,1986,2011,414000,1,FLO,NL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5297,weeksri01,1982,2011,4500000,1,MIL,NL,118,453,77,122,26,2,20,49,9,2,50,107,6,3,1,8,3
5298,wellsca01,1984,2011,418000,1,DET,AL,64,113,16,29,10,0,4,12,1,0,9,29,2,0,1,2,0
5299,wellsca01,1984,2011,418000,2,SEA,AL,31,102,14,22,1,0,7,15,2,2,9,42,1,0,0,5,2
5300,wellsra01,1982,2011,475000,1,CHN,NL,23,43,2,6,0,0,0,1,0,0,1,13,0,0,6,0,0
5301,wellsve01,1978,2011,26187500,1,LAA,AL,131,505,60,110,15,4,25,66,9,4,20,86,8,3,0,1,0
5302,werthja01,1979,2011,10571428,1,WAS,NL,150,561,69,130,26,1,20,58,19,3,74,160,10,4,0,10,5
5303,westbja01,1977,2011,8000000,1,SLN,NL,35,47,2,5,2,0,1,8,0,0,3,23,0,0,10,0,0
5304,wheelda01,1977,2011,3000000,1,BOS,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,whiteel03,1979,2011,425000,1,SFN,NL,82,213,14,42,8,2,4,17,2,1,18,59,8,2,1,2,3
5306,wietema01,1986,2011,452250,1,BAL,AL,139,500,72,131,28,0,22,68,1,0,48,84,16,1,0,2,3
5307,wiggity01,1977,2011,3500000,1,COL,NL,130,401,52,97,21,2,15,47,8,1,38,84,10,1,1,5,4
5308,wilheto01,1983,2011,414000,1,SEA,AL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,willijo03,1979,2011,6000000,1,OAK,AL,136,488,69,120,26,0,29,98,4,1,56,150,6,8,0,11,3
5310,willire03,1981,2011,775000,1,LAA,AL,22,22,0,1,1,0,0,1,0,0,4,7,0,0,2,0,0
5311,wilsobo02,1983,2011,416000,1,LAA,AL,57,111,5,21,8,0,1,8,0,2,10,16,2,2,4,0,1
5312,wilsobr01,1982,2011,6500000,1,SFN,NL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5313,wilsocj01,1980,2011,7000000,1,TEX,AL,34,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5314,wilsoja02,1977,2011,5000000,1,SEA,AL,62,173,22,43,8,0,0,11,5,2,9,27,2,2,3,0,0
5315,wilsoja02,1977,2011,5000000,2,ATL,NL,17,41,3,9,1,0,0,0,0,0,1,12,0,0,3,0,0
5316,wolfra02,1976,2011,9500000,1,MIL,NL,33,61,2,10,3,0,0,0,0,0,0,25,0,0,4,1,0
5317,woodbr01,1985,2011,420000,1,LAA,AL,6,14,1,2,1,0,0,0,0,0,0,8,1,0,1,0,0
5318,woodbr01,1985,2011,420000,2,PIT,NL,99,236,25,52,9,0,7,31,0,0,19,65,5,1,1,0,2
5319,woodke02,1977,2011,1500000,1,CHN,NL,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,woodtr01,1987,2011,422500,1,CIN,NL,26,30,2,2,0,0,1,3,0,0,0,14,0,0,5,0,0
5321,wrighda03,1982,2011,14250000,1,NYN,NL,102,389,60,99,23,1,14,61,13,2,52,97,5,3,0,3,4
5322,wrighja01,1974,2011,900000,1,SEA,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5323,wuertmi01,1978,2011,2800000,1,OAK,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,youklke01,1979,2011,12250000,1,BOS,AL,120,431,68,111,32,2,17,80,3,0,68,100,14,4,0,14,3
5325,youngch03,1979,2011,1100000,1,NYN,NL,4,9,1,3,0,0,0,2,0,0,0,4,0,0,2,0,0
5326,youngch04,1983,2011,5200000,1,ARI,NL,156,567,89,134,38,3,20,71,22,9,80,139,3,7,1,4,4
5327,youngde03,1985,2011,5375000,1,MIN,AL,84,305,26,81,16,0,4,32,1,0,18,55,12,2,0,0,2
5328,youngde03,1985,2011,5375000,2,DET,AL,40,168,28,46,5,1,8,32,0,0,5,30,7,3,0,2,0
5329,youngma02,1982,2011,414000,1,ATL,NL,20,48,4,10,1,0,0,1,0,1,4,6,0,0,0,0,0
5330,youngmi02,1976,2011,16174974,1,TEX,AL,159,631,88,213,41,6,11,106,6,2,47,78,17,9,0,2,7
5331,zambrca01,1981,2011,18875000,1,CHN,NL,25,44,8,14,2,0,2,5,0,0,2,14,0,0,2,0,0
5332,zieglbr01,1979,2011,1250000,1,OAK,AL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5333,zieglbr01,1979,2011,1250000,2,ARI,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,zimmejo02,1986,2011,415000,1,WAS,NL,29,43,1,9,1,0,0,3,0,0,2,12,0,0,11,0,0
5335,zimmery01,1984,2011,9025000,1,WAS,NL,101,395,52,114,21,2,12,49,3,1,41,73,14,3,0,1,4
5336,zitoba01,1978,2011,18500000,1,SFN,NL,13,13,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0
5337,zobribe01,1981,2011,4687300,1,TBA,AL,156,588,99,158,46,6,20,91,19,6,77,128,9,5,2,2,1
5338,aardsda01,1981,2012,500000,1,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
